listing_id,id,date,reviewer_name,comments
94,615621017,3/8/2020,Omer,Lovely flat with great location. I enjoyed staying in this flat. Felt like home. It has everything you expect from a proper flat. only few minutes walking distance away from Hoofddorpplein where you will find many buses and trams that will suit you. There is a supermarket just couple of minutes walking distance away.
94,664265523,9/14/2020,Florian,"Reiniers and Kates apartment is perfect for a couple. It's very light and there's more than enough space including a full kitchen,... The apartment is located in a quieter area of the city with lots of small cafÃ©s and restaurants around it. Getting into the city by tram is no problem at all and Vondelpark is just 10 min by foot away. We can fully recommend Reiniers apartment."
75,537932208,9/29/2019,Jonathan,"Very clean, well priced, easy access to the city centre via team and friendly and communicative host"
75,540867198,10/4/2019,Pattapol,"The place is cosy, comfy and very clean. I really love the decoration as it made me feel like home. The host is also very friendly and helpful. And it is located in the good location and very easy to travel to the city centre. I really recommend this place to stay. :)"
75,541497450,10/5/2019,Tom,"Very clean, very helpful and well priced would recommend to anyone who is looking for somewhere nice to stay"
75,546984234,10/14/2019,MaryEllen,"Myrthe was a very attentive host. She responded quickly to emails and let us check in early, as well as store our luggage so we could explore more of Amsterdam before departing. She also provided suggestions on things to do, restaurants and taxi service. Her accommodations were very comfortable and clean. Perfect for a couple of nights stay in Amsterdam!"
75,548305355,10/17/2019,Manuela,"It was a perfect stay, Myrthe was very receptive to every question we had and she gave a lot of recomendations of everything to make our stay PERFECT. The access to Metro was very easy so the location is just perfect for the excellent price."
75,553901790,10/25/2019,Sarah,"A lovely, bright and cheerful space, very convenient for bus and trams. The apartment is very nicely decorated but still cosy and comfortable, and was perfect for 2 adults and 2 children to share. The stairs are a bit daunting - not a place for anyone with mobility issues - but the location was very peaceful and quiet. The neighbourhood has many nice restaurants - with kids in tow we especially liked Mojo on the canal and pastry breakfasts at Kwekkeboom. Oosterpark and the Tropen Museum are just a short walk away."
75,557153485,10/31/2019,Natali,"Alojamiento ubicado en una zona tranquila, a 10 minutos en bicicleta del centro. Se encuentra restaurantes y supermercados cercanos. Las habitaciones son sÃºper limpias y muy bien decoradas. Myrthe nos brindÃ? siempre su ayuda de manera inmediata ."
75,562834294,11/11/2019,Steve,Wonderful small apartment and very clean. The hike to the 3rd floor was a mission but didn't put us off as we were out doing tourist stuff every day.  Very close to the city and a short hop on the tram.
75,563885623,11/14/2019,Paula,"O interior do apartamento esta todo reformado e bem decorado. A limpeza deixou bem a desejar, porÃ©m a anfitriÃ£ nos explicou que terceiriza esse serviÃ§o e nos pediu desculpa. O prÃ©dio tambÃ©m estava em reforma e nÃ£o fomos avisados com antecedÃªncia. Apartamento no quarto andar, sem elevador."
75,565230118,11/17/2019,Hannie,"MyrtheâÄôs place was ideal for our coupleâÄôs week-end. The place was super clean and very nicely decorated. Renting bikes was the best to go to the city center. Ask Myrthe for advice on restaurants, all her recommendations were very good!"
75,567032765,11/21/2019,Oskar,Only problem was that there was no spoons or forks and knifes. The host was a bit slow to reply. Enjoyable stay overall tho
75,569039655,11/25/2019,Plamen,"Very good place in a very good location. Cafe,  bakery and butchery (delicious meat balls!) on the next corner. Myrthe was very kind and helpful with the directions how to find the place and back to the airport. The apartment was sparkling clean and comfortable, warm. Good coffeee and all you need for a short stay."
75,571634609,12/1/2019,Kerstin,"Nice apartment! Very clean and modern. Quite, beautiful neighborhood next to the center of Amsterdam. Communication was very good and reliable as well."
75,576385665,12/13/2019,Sara,"We had a lovely stay at Myrthe's. The location of her B & B was great, close to restaurants, grocery stores, bike rental, shops and the tram. Her B & B was very clean and we loved her style. It was great to have the coffee maker and refrigerator.  Myrthe was quick to respond to my messages and provided suggestions of places and things to do while in Amsterdam."
75,577970908,12/16/2019,Samantha,MyrtheâÄôs place was a perfect location for travelling into Amsterdam central via the train station (Amsterdam Muiderpoort) which was only a 10 minute walk away (and then 6 mins on the train direct!) <br/>We found our favourite breakfast spot âÄòBagels and BeansâÄô only a few minutes walk away and the area round the apartment is lovely. <br/>The apartment itself is clean and bright with comfy beds and the shower room/bathroom are clean and nice. <br/>It was really easy to get into the apartment with the lockbox and Myrthe was a great host easy to communicate quickly with. <br/>Thanks for a great stay!
75,581885902,12/26/2019,Junbo,"A very satisfying stay, the room was clean, the apartment was in a good location and the host was very friendly!Thank you Myrthe!"
75,583798072,12/29/2019,Anthony,Lovely top floor appartment conviniently close to the center!
75,589947522,1/7/2020,Giulia,"Lovely little place, comfy beds, good location.<br/>Very basic, but perfect for a short stay.<br/>Myrthe was a lovely host and always present if needed."
75,592515067,1/13/2020,Kevin,Great place for a trip to Amsterdam <br/><br/>The place was perfect for a weekend trip. We stayed for a weekend and the short distance to the centrum made it easy to explore the city by foot/bus or bike. <br/><br/>The check-In & Check-Out process was pretty easy and communicated early. <br/><br/>The host answered every question in due time <br/><br/>The place was clean and had everything you need (even a fridge in one of the bedrooms). As there is no kitchen and as the place is not too big a longer stay could get uncomfortable at some point <br/><br/>All in all I can highly recommend this place
75,595479377,1/20/2020,ç?ä,great
75,598879307,1/28/2020,Gabriele,The place is small but nice and a little outside from the city centre. You can walk about 40 minutes to reach the centre or 10 euro uber. If u are looking for a place only to rest it is ok.
75,605357554,2/14/2020,AuviTran,"the apartment was very clean. close to a central tram&bus lines so access to the center of the city was easy. the neighbourhood is quiet,calm and clean-the perfect place to rest."
75,605744417,2/15/2020,Jason,Very clean place. Coffee maker and refrigerator give you what you need for a short stay. Many restaurants and shops nearby. Great value.
75,610310093,2/24/2020,Bernadette,"The apartment is very beautiful and makes you feel cozy and at home in Amsterdam. It's super clean, the communication with Myrthe was great, and even though the neighborhood is not in the city centre it is a very beautiful and well connected area of Amsterdam. Bakeries, Restaurants and Tram stations are super close. It was the perfect place to stay for a weekend!"
75,611865134,2/28/2020,Isa,"Very nice and serene place! Myrthe   answers very fast, friendly and helpful! Nice neighbourhood and easy public transportation! <br/>Perfekt!"
75,613889416,3/3/2020,Emiliano,"I love it , very comfortable "
75,614776664,3/6/2020,Jennifer,"Pros: Cute apartment! Just like the pictures and the local restaurants are sooooo good. Way better than the ones in the tourist area! <br/><br/>Cons: A little further out (but that was a good thing because we got to try more local restaurants). No kitchen/microwave, but it obviously says that in the listing!"
75,615089670,3/7/2020,Conor,"Beautiful place, with efficient and friendly host. Deserved super host"
75,616639709,3/10/2020,Ryan,Great space
75,659781940,9/3/2020,Omid,"The apartment was very clean and comfy beds, good location and the host was very friendly. Thanks for a great stay!"
75,667476546,9/24/2020,Dominik,Moderne Wohnung in Zentraler Lage nicht weit entfernt von der City mit der Tram
75,668503557,9/27/2020,Nawid Jan,"Good location, but only for sleeping"
75,768268868,6/9/2021,Lisa-Marie,"Unser Trip nach Amsterdam war fantastisch. Die Wohnung ist klein, aber vollkommen ausreichend. Und die Gegend ist Top! Die Gastgeber sind sehr freundlich, auch zu Chaoten wie uns, die am letzten Tag beinahe den SchlÃ?ssel verloren hÃ?tten. <br/>Kann ich nur WÃ?rmsteins empfehlen :)"
75,3.90E+17,6/21/2021,Sabrina,All perfect!
75,3.94E+17,6/27/2021,Igor,"Appartement propre et soignÃ©. ÃÄ proximitÃ© des magasins et d'un canal, idÃ©al pour se balader le soir."
75,4.00E+17,7/5/2021,Sonja,"The apartment is super beautiful, very clean, and spacious enough for 4 people.<br/><br/>The surrounding area is beautiful and has many cafÃ©s and restaurants within walking distance. It's also super fast and easy to reach the city centre with public transport. We had no issue getting home even at 3am.<br/><br/>Myrthe is super friendly, always answered quickly and helped us with any questions we had.<br/><br/>We really enjoyed our stay! :)"
75,4.04E+17,7/11/2021,Thorin,"The place was nice and clean, check in process smooth and Myrthe and her colleagues were very precise and friendly with us. The apartment is worth it's price for those who want to stay in the city for a weekend and don't want to spend much time but explore beautiful Amsterdam"
75,4.08E+17,7/16/2021,Tobias,Nice Airbnb - everything was great. Tram Station is near and the location is very quietly!
75,4.11E+17,7/20/2021,Jonathan,"Good location,good reception super apartment to discover Amsterdam"
45,534825716,9/23/2019,Doug,Excellent experience from checkin to checkout.
45,537931953,9/29/2019,Anh Thu,"We really enjoyed ReinerâÄôs place! <br/>The situation was perfect; the metro station De Pijp is 2 minutes walk from the place. Grocery store, bars and restaurants pretty close. The studio was very clean. Every little things were just perfect! We got all we need during our holidays in Amsterdam. The communication was pretty easy. Thanks again for your warm welcoming."
45,543675677,10/8/2019,Jeremy,Super hÃ´te et appartement super agrÃ©able localitÃ© gÃ©niale pour dÃ©couvrir Amsterdam
45,556354705,10/29/2019,Ashleigh,"Perfect location in a lively area, full of shops, restaurants and the local market is<br/>just outside the studio. The space itself is super clean and homely/cosy. Thank you Reiner."
45,563548811,11/13/2019,ç¶?å®â,"Except there are five floors that you need to take your luggage on, this is a warm, bright and cozy place. ItâÄôs right above a wonderful  market and near MRT and bus stops. Furthermore, Rainer is willing to help you out If you need help."
45,568391946,11/24/2019,Anna,"we enjoyed our stay. the neighborhood was great. the apartment was cosy and clean.  check in was perfect. beware of steep stairs.  it was not a problem for us, although may be a problem for some. would love to come back, thank you!"
45,615068785,3/7/2020,Sandra,"Nous recommandons Reiner comme hÃ´te, il est trÃ¨s agrÃ©able et accueillant <br/>Il est venu nous chercher au mÃ©tro et nous a aidÃ©s Ã  monter notre valise <br/>L appartement est tres propre , et parfait pour sÃ©journer la semaine , on a passÃ© des trÃ¨s bons moments dans ce quartier unique<br/>Vous pouvez louer les yeux fermÃ©s"
45,619006327,3/16/2020,Julien,"Very nice place, Reiner was very reactive and the appart is so nice !"
85,552202558,10/21/2019,Lucas,"Loved your stay at this place! Tidy, very stylish apartment with an amazing location in central Amsterdam."
85,559583359,11/4/2019,Robert,"The apartment was as described. It is very open and the light came through the massive windows on both ends of the apartment.<br/><br/>There two balconies, with the large one great for enjoying a meal outside when the weather permits.<br/><br/>The Sonos sound system is great along with the open kitchen.<br/><br/>However, I donâÄôt recall seeing it in the description, there are a set of very steep flight of stairs to get to the apartment which would not be appropriate for those who have mobility issues.  <br/><br/>if you donâÄôt have issues with mobility then the stairs shouldnâÄôt pose an issue.<br/><br/>A very accommodating and responsive host.<br/><br/>The location was excellent with a bunch of great shops and restaurants close by."
85,563543041,11/13/2019,Misha,incredible beautiful and bright apartment! Best location in town. Nice host ready to help any minute.<br/>Thanks a lot! of course we will return here)
85,564612455,11/16/2019,Kaity,Perfect location. Clear and helpful communication. And photos donâÄôt do the apartment justice. Absolutely beautiful.
85,565928561,11/18/2019,Jo,"Great/lovely location, the flat is spacious enough and comfortable, I had no issues.  Good communication and helpful, many thanks"
85,568942352,11/25/2019,Gabrielle,"The pictures donâÄôt do this space justice. ItâÄôs incredibly spacious and the light is amazing. Even during our late fall visit, we couldnâÄôt help but relax on both of the terraces. Very comfy bed, great kitchen. We loved this place and will definitely return. Amazing location in the best neighborhood in the city."
85,570727409,11/30/2019,Gabriel,"Very close to Anne Frank house. Very nice views, was only there for one night but was able to get to see a lot of the city. I would enjoy staying there again."
85,574463459,12/8/2019,Mohammad,"The apartment is in a perfect location, with close proximity to everything (restaurants, bars, cafeâÄôs, etc). ItâÄôs very bright and gets a lot of sun, and the terrace is beautiful for a morning coffee (when itâÄôs not raining).<br/><br/>The only thing that I missed was a couch, since sitting on the dining table wasnâÄôt comfortable all the time."
85,575759060,12/11/2019,Jens,Mooi appartment
85,584500000,12/30/2019,Nazli,"Large, 2 balcony apartment next to the most stylish and cute little stores. Very quiet, overall comfortable stay."
85,586727522,1/2/2020,Dinesche,"Sehr schÃ¶nes Apartment, man fÃ?hlt direkt sich sehr wohl die Gastfreundschaft ist traumhaft vielen Dank"
85,588837504,1/5/2020,Fahad,..
85,597678370,1/26/2020,Sunny,The place is very grand! Great apartment and great location.<br/><br/>Chantal (our host) was lovely. She allowed us to check in earlier and check out later in accordance with our flights. <br/><br/>Highly recommend!
85,605293189,2/14/2020,Cem,Ãáok iyi bir lokasyon ve Ã§ok nazik ve yardÄ±msever ev sahibi .Gayet temiz ve kanal kenarÄ±nda olmasÄ± Ã§ok keyifli .
85,607622183,2/18/2020,Katy,"This apartment is located close to the Anne Frank House and the Jordaan neighborhood. The whole area is quite touristy, but still pretty and with a good amount of options within walking distance.  The positives: the place has a great view down onto the canal, the heater works well, everything was clean upon arrival, the kitchen was convenient, and communication with the host was good. While the apartment is generally comfortable, there were also a few downsides for us: the drainage in the bathroom (sink and shower) were really slow, the WiFi and the speakers were unreliable initially (although my techie husband was able to fix the issue), the front door locks were difficult, the upstairs neighbor was fairly loud, and the linens were somewhat threadbare."
85,614438919,3/5/2020,Ted,"All as described. Easy communication and check-in. Pretty basic, but for my needs it was perfect. Great location."
85,618378944,3/15/2020,Maya,"beautiful apartment, filled with light, lovely balcony overlooking the canal. great location, local neighborhood spot, good bars and restaurants and shops but not too touristy... Bed was super comfortable with linen sheets, perfect stay. Chantal was easy to get in touch with for any questions. I would definitely recommend a stay here."
29,551366881,10/20/2019,Mark,"The apartment was clean, tidy and stylish throughout, with all the modern amenities. I would highly recommend to stay here only being 20 minutes from the City centre itâÄôs very convenient. Marco gave a great introduction and tour of the apartment and answered any questions promptly."
29,554320821,10/26/2019,Sam,"Nice place with fantastic view. It was very peaceful and quiet easy to access. Nice neighbourhood aswel. <br/><br/>Public transport was close by and the tram to center every 5 minutes. <br/><br/>In the apartment was everything you could need. Big kitchen with modern appliances. Livingroom with tv and nice view to the river/lake. Supermarket was close, around 5-10 minutes walking. <br/><br/>Marco was a great host, very nice and kind. Fast response when needed, always helpfull. Would recommend staying at his apartment. Thank you for the stay."
29,558496436,11/3/2019,Veerle,Prachtige omgeving; rust vlakbij AâÄôdam. Zicht op het water. Openbaar vervoer naar centrum snel en frequent. Supermarkt en restoâÄôs in de buurt. Zeer vriendelijke en communicatieve gastheer. <br/>Ideaal voor familieuitstap naar AâÄôdam
29,562045291,11/10/2019,Sydney,We had such a great experience at Marco's place! He was a great host that was ready to answer any of our questions at any time and the place was beautiful!
29,565197582,11/17/2019,Melina,We really enjoyed our stay at Marcos appartement with a great transport connection. Marco was a super and uncomplicated host and we would be happy to come back again.
29,571441718,12/1/2019,Dominique,"Very quiet, clean and confortable flat with nice view. Easy to access. To park his car is easy and cheap. Connections with public transport are perfect. Marco is very kind and helpful host. I recommand this apartment to visit Amsterdam and we would do it again with pleasure."
29,577236018,12/15/2019,Ahmad,"The stay at MarcoâÄôs apartment was really pleasant, comfortable and very uncomplicated. <br/>Despite our delay of one hour, Marco gave us a very warm welcome and guided us through the apartment, helps us finding the best parking space and giving us the feeling that we are welcome in his apartment. His apartment is very stylishly furnished and has everything you need for a pleasant stay. Furthermore, the apartment was very clean and tidy. The Location is really great, directly at the water. <br/>By tram it is only 15 minutes to the centre of Amsterdam. <br/>It was a great trip with just as great stay in MarcoâÄòs apartment. <br/>I can recommend it to anyone."
29,586890268,1/2/2020,Nico,"Marco's appartment was very beautiful, big and clean. We were 4 people (2 couples) and it was perfect for us. It was very well located, around 15 minutes by tram from central station (Amsterdam downtown). We had an amazing experience! We will for sure come back. We highly recommend this place to stay."
29,606158062,2/16/2020,Jacqueline,"ä?èåú¨æ??è??å?ªç?éå¥?äºÜ,æ¯èå?©çúãçùÄæ??éÜíæù¥,è¿òæúâå°èé¸?å?êæ¸¸æù¥æ¸¸åé»,æµ·é¸üåú¨é£ûï?¡æà¿å?êè¶Öçº§å??åáÄ,æ¯îåõ?çâáæ?Çäº®,åÖ¥ä?èéùûå¸¸é¡ºåà©ï?¡Marcoéùûå¸¸åèãå¥?,éùûå¸¸å??é»ò,æàëä»¬éÉ?å?àåñúæ¬¢ä»ñ~ä?çç?®æñ?ä?¿,26è·¯å?àå¿«å°±åà°å¸Çä¸?å¿Éï?¡åÜçæù¥éò¿å§Üæñ¯çâ?ä¸?çöÑè¯ùè¿òæÉ?ä?èè¿ôéáå~"
29,609652573,2/23/2020,Daniel,"The apartment is very nice and comfortable! Location is very convenient, near shops and public transport. Marco was very helpful and friendly, heâÄôs a super host!"
29,615691047,3/8/2020,Jannika,"The stay at MarcoÂ´s apartment was great. It was really clean and we had a view directly on the water. The apartment provided everything the 4 girls of us needed for our 4 day stay. Including kitchen utensils and towels. Marco welcomed us with open arms and helped us with directions. The tram stations was 5 min away and we could get to the central station in about 15 min. The apartment is located in a living area and the super market is a 10 min walk away. ThankÂ´s again Marco, we had a great time."
27,558808953,11/3/2019,Musab,"StephanyâÄôs place is a MUST! It is very close to Nord Station, so close to the city but a great break from the hecticness. It has been beautifully decorated, has all ammenities you can find and is super unique. Breakfast is included and she has a range from eggs to fruit and vegetables, granola and teaâÄôs, coffee etc.. At check in Stephany was super kind and showed us the amenities and how to use some âÄútechyâÄù things like turning off the lights remotely - super useful before going to bed! The bed is extremely comfortable and the place has everything - even if you just want a getaway, it is very comfortable and has a garden out back. Really recommend and would (hopefully will) stay there again!"
27,561980045,11/10/2019,Ebru,"We highly recommend Stephany's house. Increadibly cozy, super clean and the bed is quite comfortable! The room has a nice back yard view from the window. The floor has its own kitchen & bath which gaves you the complete privacy. Also equipped with everything that we need, it even had basic food in the kitchen. Stephany is an amazing host, she was very helpful, gave us the clear instructions & left us notes and suggestion about the city and deeply interested in every detail during our stay. Just loved it and we would definetely stay here the next time we come to Amsterdam."
27,565293141,11/17/2019,Max,Pictures are not lying. The studio is as beautiful as it looks on the photos. We had a great stay and the nicest hosts I ever experienced. They were caring and wonderful people. <br/>Thank you Alex and Stephany.
27,568387208,11/24/2019,Lotte,"Deze Airbnb is echt aan te raden!!<br/>Heel gezellig ingericht, alles wat je nodig hebt is aanwezig en de leuke details en lichtjes in de ruimte maken het af! Super gezellig, schoon en ook de communicatie met de verhuurders was top.<br/>Het is ideaal van afstand om met de fiets naar het centrum te gaan. Ook dichtbij andere winkels, restaurantjes en supermarkten. <br/>Top in orde!!"
27,571469842,12/1/2019,Pieter,"We had an excellent experience in StephanyâÄôs AirBnB! Great room, comfortable bed, very agreable hosts in a nice and quiet part of town. We definitely recommend Amerbos!"
27,575503880,12/10/2019,Dan,"Stephany and Alex were great host for us before, during and when we leave. She helps to buy for me stuffs that I need but I donâÄôt know where to buy them, she is very helpful to guide us hang around Amsterdam and areas near by. Great host and highly recommended for who wanted to stay closer to Amsterdam. It was walked only 7 mins to the Noord train station and it took only 2 stops to get to Amsterdam central station. We enjoyed staying in her apartment <br/>Thanks"
27,577838927,12/16/2019,Yan,"ItâÄôs a super cozy room with a beautiful garden ,private bathroom and kitchen.Had a very nice time there at StaphanyâÄôs. Every detail makes we feel like home. Will come back next time,highly recommend!"
27,581196356,12/24/2019,Joke,Gezellige toffe kamer waar alles is voorzien!
27,588972758,1/5/2020,Stephanie,"First, we were welcomed really warmly by Stephany. You have basically the lower level to yourself incl. a private bathroom. The room itself is super cozy and very bright. We could also easily find a parking space outside the house. The metro is 10 minutes walking distance from her house (close to the mall). Another 10 min and you arrive at Central Station. Although breakfast was not included, Stephany has left some fruits, bread, eggs and drinks as a treat for us. Absolutely recommendable!"
27,594806390,1/19/2020,Charles,Beautiful garden view from window. Very close to center of amsterdam. Stephany was a great host. Highly recommend.
27,599775849,1/31/2020,Karoline,"Die Unterkunft von Stephany ist im Amsterdamer Norden gelegen, weg vom Trubel der Stadt und dennoch mit 8 Minuten FuÃüweg zur U-Bahn, die dann in 4 Minuten in der Innenstadt ist, sehr gut angebunden. Eine Busanbindung zur U-Bahn gibt es auch. In wenigen Minuten kann man auch das lÃ?ndliche Waterland erreichen, wo man ausgedehnt spazieren und Rad fahren kann.<br/>Die Unterkunft selber ist sehr gemÃ?tlich und individuell eingerichtet mit allem, was man so braucht. <br/>Stephanie und ihr Mann sind sehr gastfreundlich und herzlich, stehen fÃ?r alle Fragen zur VerfÃ?gung und helfen bei allen Problemen.<br/>Wir haben uns sehr wohl gefÃ?hlt und hoffen, dass wir nochmal in diese schÃ¶ne Stadt kommen, dann werden wir gerne wieder bei den beiden wohnen!"
27,603498400,2/9/2020,Luisa,"O espaÃ§o Ã© igual Ã s fotos. Stephany foi uma anfitriÃ£ maravilhosa, sempre disponÃ?vel e generosa. No Ãºltimo dia deixou que as malas ficassem, mesmo depois do check-in e ainda emprestou as bicicletas. SerÃ¡ sempre um espaÃ§o a recomendar e a voltar. Muito obrigada!"
27,605743702,2/15/2020,Muhaimin,"Stephany was so helpful and friendly, and was quick to respond as well. Feel safe to book a stay on her place."
27,616315775,3/9/2020,Natalia,"?î???? ?¡ÑÇ?µÑÑ?°???¸ ?????¶???? ÑÉ?º?°?·Ñã???°ÑÇÑå ?? ?¿ÑÉÑÇ?µ?????´?¸ÑÇ?µ?»?µ ?ê??ÑÅÑÇ?µÑÄ?´?°???°, ?º?°?º ???±ÑÄ?°?·?µÑÜ ?´?µ?»?¸?º?°ÑÇ???????? ?¸ ???µ???°??Ñè?·Ñá?¸????????, ???? ?????µÑÅÑÇ?µ ÑÅ ÑÇ?µ?? ??Ñá?µ??Ñå ÑÄ?°?´ÑÉÑà???????? ????ÑÅÑÇ?µ?¿ÑÄ?¸?¸??ÑÅÑÇ???°.<br/><br/>? ?°ÑÅ?¿???»???¶?µ?? ?? 5-7 ???¸??ÑÉÑÇ?°ÑÖ ?µ?·?´Ñã ???° ???µÑÇÑÄ?? ??ÑÇ ÑÜ?µ??ÑÇÑÄ?°?»Ñå???????? ?????º?·?°?»?° ?ê??ÑÅÑÇ?µÑÄ?´?°???°, ÑáÑÇ?? ?¿???·?????»Ñè?»?? ?±ÑãÑÅÑÇÑÄ?? ?´???±ÑÄ?°ÑÇÑåÑÅÑè ?´?? ÑÜ?µ??ÑÇÑÄ?°. ?í ÑÅ?°?????? ÑÄ?°???????µ Noord ?±Ñã?»?? ??Ñá?µ??Ñå ÑÅ?¿???º????????, ?????¶???? ?±Ñã?»?? ?¿??ÑÅ????ÑÇÑÄ?µÑÇÑå ?¶?¸?·??Ñå ???°ÑÅÑÇ??ÑèÑâ?¸ÑÖ ?ì???»?»?°???´ÑÜ?µ?? ?±?µ?· ÑÇÑÉÑÄ?¸ÑÅÑÇ?¸Ñá?µÑÅ?º???? ÑÅÑÉ?µÑÇÑã.<br/><br/>?í ?´?????µ ÑÉ ?¡ÑÇ?µÑÑ?°???¸ ??Ñá?µ??Ñå Ñá?¸ÑÅÑÇ?? ?¸ ÑÉÑéÑÇ????, ?????????? ???¸?»ÑãÑÖ ???µ?»??Ñá?µ??: ?º???¸???¸, ?¿?»?µ?´Ñã, ?¿???´ÑÉÑà?º?¸, ?¶?¸??Ñã?µ ÑÜ???µÑÇÑã.<br/>?î?»Ñè ?º????ÑÑ??ÑÄÑÇ???????? ?¿ÑÄ???¶?¸???°???¸Ñè ?µÑÅÑÇÑå ??ÑÅ?µ ???µ???±ÑÖ???´?¸?????µ: ÑÄ?°?·???????±ÑÄ?°?·???°Ñè ?¿??ÑÅÑÉ?´?°, Ñá?°?????¸?º, ?º??ÑÑ?µ???°ÑÄ?º?°, ????ÑéÑâ?¸?µ ÑÅÑÄ?µ?´ÑÅÑÇ???°, ÑÉÑÇÑé??, ÑÑ?µ??, ?¿???»??ÑÇ?µ??ÑÜ?°, ?¿ÑÉÑà?¸ÑÅÑÇÑã?µ ÑÖ?°?»?°ÑÇÑã, Ñà?°???¿ÑÉ??Ñå, ???µ?»Ñå ?´?»Ñè ?´ÑÉÑà?°.<br/><br/>?úÑã ÑáÑÉ??ÑÅÑÇ???????°?»?¸ ÑÅ?µ?±Ñè ?º?°?º ?¿ÑèÑÇ?¸?·???µ?·?´??Ñá?????? ??ÑÇ?µ?»?µ! ?üÑÄ?¸ ÑçÑÇ???? ÑÅ???·?´?°???°?»??ÑÅÑå ÑÉÑéÑÇ?????µ ???¿?µÑá?°ÑÇ?»?µ???¸?µ, ÑáÑÇ?? ??Ñã ÑÉ ???°??Ñã ?´?????°.<br/><br/>?ûÑÅ???±?? ?¿???º??ÑÄ?¸?» ??ÑãÑÖ???´ ?¸?· ???°Ñà?µ?? ?º???????°ÑÇÑã ?? ??Ñá?°ÑÄ?????°ÑÇ?µ?»Ñå??Ñã?? ÑÉÑÖ???¶?µ????Ñã?? ÑÅ?°?´ ÑÅ ???µÑÅÑÇ???? ?´?»Ñè ??ÑÇ?´ÑãÑÖ?°.<br/><br/>?¡ÑÇ?µÑÑ?°???¸ ?º?°?¶?´???µ ÑÉÑÇÑÄ???? ???°?? ??ÑÅÑÇ?°???»Ñè?»?° ??ÑÅÑè?º?¸?µ ???ºÑÉÑÅ????ÑÅÑÇ?¸ ?º ?·?°??ÑÇÑÄ?°?ºÑÉ ÑÅ ?´ÑÉÑà?µ????Ñã???¸ ?·?°?¿?¸ÑÅ?º?°???¸, ?¸??ÑÇ?µÑÄ?µÑÅ?????°?»?°ÑÅÑå ?º?°?º ?¿ÑÄ??ÑàÑë?» ???°Ñà ?´?µ??Ñå ?¸ ?¿???´ÑÅ?º?°?·Ñã???°?»?° ?µÑÅ?»?¸ ÑáÑÇ?? ÑÇ?? ?¸??ÑÇ?µÑÄ?µÑÅ?????°?»??.<br/><br/>?ûÑá?µ??Ñå ÑÄ?µ?º?????µ???´ÑÉ?µ?? ?º ?¿??ÑÅ?µÑâ?µ???¸Ñé ?¸ ???µÑáÑÇ?°?µ?? ???µÑÄ??ÑÉÑÇÑåÑÅÑè ÑÅ???????°. ?¡?¿?°ÑÅ?¸?±?? ?¡ÑÇ?µÑÑ?°???¸ ?¸ ?ê?»?µ?ºÑÅÑÉ ?·?° ÑáÑÉ?´?µÑÅ??Ñã?µ ??ÑãÑÖ???´??Ñã?µ ?? ?ê??ÑÅÑÇ?µÑÄ?´?°???µ!"
27,631002546,6/21/2020,Alexander,"We had a great time there, thanks for the accommodation Stephany!"
27,641076332,7/22/2020,Elcke,Stephany's accomodation was fantastic. The room was like expected; very cosy and clean. Stephany brought us breakfast as a surprise! I would definitely reccomend this place!
27,642767738,7/26/2020,Joy,We really enjoyed our weekend at Stephany's place. It's super easy to reach the city and the just makes you feel at home.
27,648673825,8/9/2020,Dascotte,"CâÄôest avec un plaisir Ã©norme que nous avons dÃ©couvert ce lieu, studio hyper bien Ã©quipÃ© et trÃ¨s chaleureux. Amsterdam Nord nâÄôest quâÄôÃ  un jet de pierre du centre-ville et le traversier est gratuit. Stephany est trÃ¨s rÃ©active et chaleureuse. Des petits gestes pendant le sÃ©jour constituent un vrai plus, le jardin est parfait. Bref on y retournera"
27,673262596,10/11/2020,Alexandre,"Super host qui a le sens du dÃ©tail ! La chambre est chaleureuse et cosy. Tout le rez-de-chaussÃ©e est pour les voyageurs. Le lit est trÃ¨s confortable et les petites touches de lumiÃ¨res apportent un vrai plus. La chambre comprend aussi un petit micro-onde, une machine Ã  cafÃ©, une bouilloire, un frigo... vraiment tout les essentiels .Stephany est pleine de petites attentions qui mettent du baume au coeur. Elle est aussi trÃ¨s rÃ©active sur (Hidden by Airbnb) . Dans la chambre vous trouvez aussi moult documentations ainsi qu'un classeur expliquant les choses du logement, les transports et les choses Ã  proximitÃ©.Nous recommandons Ã  100% et espÃ©rons y retourner un jour. Merci encore pour tout Stephany !!<br/>Douces pensÃ©es.<br/>Madeline et Alex"
27,756414177,5/9/2021,Felix,I had a lovely time staying at the appartement. IâÄòve been provided with everything necessary and also very much enjoyed the beautiful view into the garden! <br/>S+A were lovely hosts âÄì would definitely recommend the place!
27,762725628,5/26/2021,Sandra,Fijne plek en fijne locatie!
27,4.03E+17,7/10/2021,Emmy,"Een gezellig en goed ingericht appartement met tuin, vlakbij openbaar vervoer en winkelcentrum. Een warm welkom van Stephany en Alex, die er voor je zijn, als het nodig is. Een absolute aanrader!"
27,4.08E+17,7/16/2021,Patrick,"Ein sehr schÃ¶nes AirBnB. Sauber, gemÃ?tlich, usw. mega toll und nicht weit von der Metro entfernt:)"
